age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success
0.9039033821766218,0,-0.431448847284568,0,0,6,-0.4177137903147952,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5231288275322851,0,-0.4739259264865716,1,0,20,2.399813823506876,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0644726705831471,1,-0.4689650997184544,0,0,11,-0.8440881122428191,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.9428441833290224,0,-0.0193901738578326,0,0,12,-0.7518990696637868,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0267872544883698,0,-0.3300619502111727,0,0,9,-0.4724510343460956,-0.1867853745894712,0.3647664311721625,0.9456951922698208,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.6070718986916326,0,-0.0190801221848253,1,0,17,-0.7461372545025974,-0.5541683439582252,2.5807888978003457,0.5093768466278689,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6593910226107491,0,-0.4472614826079417,0,0,23,-0.6424245816011862,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.1034134717355477,0,0.0866474983106725,1,0,12,0.5416284340232583,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.3552426852135901,0,-0.4615238595662786,0,0,27,1.9042977196445776,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4391857563729376,0,-0.5523689997574249,1,0,14,2.019534022868368,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6070718986916326,0,1.1690378887792454,1,0,26,-0.8556117425651981,0.9153635335167906,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.1034134717355477,0,-0.1669747702093195,1,0,6,-0.3456911007999264,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.9112202360887915,0,1.010291432199495,0,0,28,0.0576359604833394,-0.5541683439582252,1.2015218023886136,0.0730585009859172,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.7433340937700963,0,-0.1648044084982682,0,0,22,0.5243429885396899,-0.5541683439582252,2.3233257066568225,0.5093768466278689,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.1873565428948952,0,-0.3362629836713192,1,0,8,0.0057796240326338,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.0267872544883698,0,-0.3982733182727843,1,0,15,-1.0169425670785044,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.8199603110172744,0,0.3452305935987819,0,0,29,-0.9218726169188776,1.2827465028855445,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.400244955220537,0,-0.3040176096785573,0,0,12,2.3306720415726017,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0644726705831471,0,-0.2249544330616893,1,0,7,-0.5790446148281015,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.1107303256477177,1,-0.0355128608542136,1,0,8,-0.2246929824149466,-0.5541683439582252,4.318665438019129,0.0730585009859172,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.568131097539232,0,-0.2165830378904916,0,0,25,1.6968723738417553,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.1946733968070649,0,-0.4078849201360113,0,0,27,0.0173032543550128,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4391857563729376,0,-0.3443243271695096,1,0,8,-0.6222582285370228,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.8199603110172744,0,-0.3988934216187989,0,1,14,2.777212716564789,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.614388752603802,0,0.2974826359556538,0,0,8,0.2218476925772405,-0.1867853745894712,-0.1225746092066495,3.9999236117634815,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.918537090000961,0,-0.4233875037863776,0,0,13,-0.7259709014384341,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.1107303256477177,0,-0.2243343297156747,0,0,16,-0.1180994019329406,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.407561809132707,0,-0.3678882543180664,0,1,11,0.5531520643456374,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.7749580410103275,0,0.1281944224936541,1,0,30,-0.8296835743398453,2.3848954109918066,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4841880263798845,0,-0.4472614826079417,0,0,5,-0.3428101932193316,-0.5541683439582252,0.4199371149886318,1.3820135379117724,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.0644726705831471,0,-0.6909620975916994,1,0,14,-0.7547799772443816,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4841880263798845,0,0.4227435118506132,0,0,17,0.5301048037008793,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.8589011121696749,0,6.616025680171937,1,0,27,-0.3773810841864686,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.0194704005762002,0,1.19167166090878,1,0,13,-0.3572147311223054,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.6070718986916326,0,-0.1620139434412023,1,0,19,1.1840708244958889,0.1805975947792827,1.3210582839909637,0.5093768466278689,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.5231288275322851,0,-0.4739259264865716,0,0,31,-0.9074680790159037,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.6070718986916326,0,-0.3483549989186049,1,0,21,-0.7749463303085449,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.3163018840611896,0,-0.4739259264865716,0,0,14,-0.7461372545025974,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7749580410103275,0,-0.0792301467482464,1,0,16,2.8607590364020368,-0.1867853745894712,2.5440084419227,0.0730585009859172,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0194704005762002,0,1.0484277879793955,1,0,3,2.0685094517384788,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.407561809132707,0,0.5799397100653272,0,0,26,2.033938560771342,-0.5541683439582252,0.4199371149886318,2.6909685748376275,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.5304456814444547,0,-0.4271081238624655,1,0,9,-0.7922317757921135,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.7749580410103275,0,-0.4742359781595789,1,0,12,-0.9650862306277987,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6520741686985795,0,-0.3539359290327367,0,0,28,-0.1353848474165092,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.9039033821766218,0,-0.2875848710091691,1,0,14,-0.3543338235417106,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0717895244953168,0,-0.4261779688434435,0,0,9,-0.6251391361176176,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0717895244953168,0,-0.1186067092201768,1,0,12,-0.4810937570878799,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.2712996140542427,0,-0.1803069921486345,1,0,12,-0.0316721745150979,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.4391857563729376,0,-0.3068080747356232,0,0,11,-0.5646400769251277,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4391857563729376,0,-0.3511454639756708,0,0,13,-0.8786590032099562,0.9153635335167906,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.8589011121696749,0,-0.4478815859539563,0,0,6,-0.6193773209564282,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.9039033821766218,0,0.2317516812781008,0,0,20,-0.8325644819204401,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.8199603110172744,0,-0.1688350802473635,1,0,7,-0.054719435159856,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5754479514514017,0,-0.4717555647755204,0,1,18,-0.8210408515980611,0.9153635335167906,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4391857563729376,0,-0.3700586160291176,1,0,9,-0.0950521412881826,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.1034134717355477,0,1.996565804035797,0,0,2,-0.314001117413384,-0.1867853745894712,1.1831315744497906,0.5093768466278689,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3.5900816592757407,0,1.0022300887013045,0,0,9,2.975995339625827,-0.5541683439582252,0.3739615451415741,0.9456951922698208,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.0267872544883698,0,-0.4677248930264251,1,0,15,0.1699913561265349,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.3552426852135901,0,-0.4739259264865716,1,0,2,0.2909894745115146,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.69101496985098,0,-0.4739259264865716,0,0,13,-0.8469690198234138,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.69101496985098,0,-0.3923823364856451,1,0,21,-0.4782128495072851,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.666707876522919,0,-0.3058779197166013,0,0,29,-0.7634226999861659,0.9153635335167906,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2712996140542427,0,-0.4171864703262311,1,0,16,-0.3341674704775473,0.1805975947792827,2.645154695586226,0.5093768466278689,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.3625595391257597,0,-0.3706787193751323,0,1,15,1.970558593998257,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.3552426852135901,0,-0.4584233428362054,0,0,19,-0.3687383614446844,-0.5541683439582252,0.9440586112450904,3.127286920479579,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.1107303256477177,0,-0.2004603508941106,0,1,8,-0.7634226999861659,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.2786164679664125,0,-0.2382866550010043,1,0,4,0.2420140456414037,-0.1867853745894712,2.111838085360357,1.818331883553724,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.4391857563729376,0,-0.0996935571667299,1,0,19,4.090906573315998,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.3552426852135901,0,-0.0218705872418912,0,0,30,-0.2621447809626784,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7360172398579269,0,0.2432235931793719,0,0,5,0.5214620809590951,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.1034134717355477,0,-0.4100552818470626,0,0,23,0.3658930716069782,1.2827465028855445,1.2291071442968482,1.3820135379117724,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7749580410103275,0,3.7771925621168654,1,0,14,0.7663392253096493,-0.5541683439582252,1.1371560046027327,0.9456951922698208,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.4391857563729376,0,0.6949688807510449,1,0,31,-0.6395436740205914,0.5479805641480366,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.4841880263798845,0,-0.4767163915436376,0,0,14,0.2448949532219985,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.1873565428948952,0,-0.4658645829883812,1,0,14,-0.5934491527310753,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.614388752603802,0,-0.3585867041278466,0,0,6,-0.443641958540148,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.7749580410103275,0,0.3185661497201519,0,0,6,-0.2967156719298155,0.1805975947792827,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.3163018840611896,0,2.33235176590273,1,0,19,-0.7144472711160551,22.22357575690452,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.400244955220537,0,0.4401064055390234,0,0,21,1.500970658361312,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.2396756668140116,0,0.3170158913551153,1,0,17,-0.6395436740205914,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8199603110172744,0,-0.3843209929874546,0,0,14,-0.7922317757921135,0.9153635335167906,-0.4811840540136999,-0.3632598446560345,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6520741686985795,0,-0.4667947380074032,0,0,17,-0.4349992357983637,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8199603110172744,0,0.4639803843605875,0,0,7,0.2996321972532988,-0.5541683439582252,2.7646911771885767,0.0730585009859172,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4841880263798845,0,-0.2978165762184108,1,0,12,3.575224116389536,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.3552426852135901,0,-0.457183136144176,1,0,10,-0.7317327165996236,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.3552426852135901,0,-0.1055845389538691,0,0,24,-0.1785984611254305,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.0267872544883698,0,-0.3740892877782129,0,0,14,0.1786340788683191,-0.5541683439582252,0.4107420010192203,2.254650229195676,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.7433340937700963,0,-0.0103986753406202,0,0,2,-0.3082393022521945,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.1034134717355477,0,1.996565804035797,0,0,2,0.6453411069246696,-0.5541683439582252,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.9428441833290224,0,-0.341843913785451,1,0,17,-0.7058045483742708,0.5479805641480366,0.5486687105603936,2.254650229195676,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8199603110172744,0,0.0513016075878374,0,0,13,-0.5358310011191803,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.9428441833290224,0,0.314845529644064,0,0,8,-0.7605417924055712,-0.1867853745894712,-0.4811840540136999,-0.3632598446560345,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6070718986916326,0,-0.0668280798279534,0,0,12,-0.5646400769251277,-0.5541683439582252,-0.2788915466866459,2.254650229195676,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.8589011121696749,0,-0.1948794207799788,1,0,9,-0.4349992357983637,-0.1867853745894712,0.8153270156733285,2.254650229195676,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
